"annotation_id","annotator","created_at","id","image","label","lead_time","updated_at"
2385,"1","2026-01-20T04:52:46.756683Z",3030,"/data/local-files/?d=raw_captures/top_view/20260119_171937_0089.jpg","[{""x"":16.327357292175293,""y"":33.20170342922211,""width"":70.80458402633667,""height"":66.79829955101013,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":44.53233852982521,""y"":35.3173665702343,""width"":11.304788291454315,""height"":3.556908667087555,""rotation"":0,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",1.535,"2026-01-20T04:52:46.756694Z"
2394,"1","2026-01-20T04:52:56.229233Z",3039,"/data/local-files/?d=raw_captures/top_view/20260119_171937_0092.jpg","[{""x"":16.94364845752716,""y"":58.31024348735809,""width"":68.70614886283875,""height"":41.689759492874146,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":44.00414526462555,""y"":60.29631998389959,""width"":16.01758599281311,""height"":4.268612340092659,""rotation"":0,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",1.242,"2026-01-20T04:52:56.229246Z"
2396,"1","2026-01-20T04:53:05.029659Z",3041,"/data/local-files/?d=raw_captures/side_view_2/20260119_171937_0092.jpg","[{""x"":0,""y"":0.4088848829269409,""width"":73.21504950523376,""height"":89.42269086837769,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":63.46589343427728,""y"":15.456932854537122,""width"":5.6755974197918775,""height"":30.612349541667346,""rotation"":10.153053520710046,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",8.309,"2026-01-20T04:53:05.029671Z"
2397,"1","2026-01-20T04:53:07.263856Z",3042,"/data/local-files/?d=raw_captures/top_view/20260119_171937_0093.jpg","[{""x"":16.83126986026764,""y"":76.23945474624634,""width"":70.15888094902039,""height"":23.760545253753662,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":43.6917707324028,""y"":79.33865375816822,""width"":19.287624955177307,""height"":5.154486745595932,""rotation"":0,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",1.289,"2026-01-20T04:53:07.263867Z"
2399,"1","2026-01-20T04:53:15.326645Z",3044,"/data/local-files/?d=raw_captures/side_view_2/20260119_171937_0093.jpg","[{""x"":0,""y"":0.43916404247283936,""width"":64.7122323513031,""height"":91.310054063797,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":53.500512666453346,""y"":18.251025539759567,""width"":6.171055451685972,""height"":34.37323383956252,""rotation"":6.1381543765583615,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",7.207,"2026-01-20T04:53:15.326658Z"
2400,"1","2026-01-20T04:53:23.487170Z",3045,"/data/local-files/?d=raw_captures/top_view/20260119_171937_0094.jpg","[{""x"":16.575339436531067,""y"":83.77712815999985,""width"":70.18024325370789,""height"":16.222873330116272,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":42.24926793557832,""y"":87.40849194729134,""width"":21.989385065885816,""height"":6.5885797950219445,""rotation"":0,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",6.667,"2026-01-20T04:53:23.487181Z"
2405,"1","2026-01-20T04:53:37.129823Z",3050,"/data/local-files/?d=raw_captures/side_view_2/20260119_171937_0095.jpg","[{""x"":0.043576955795288086,""y"":0.319594144821167,""width"":56.02381229400635,""height"":89.54660892486572,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":42.182656005024896,""y"":22.95353412628175,""width"":7.233371585607527,""height"":33.8540541479912,""rotation"":0,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",10.523,"2026-01-20T04:53:37.129834Z"
2408,"1","2026-01-20T04:53:54.943772Z",3053,"/data/local-files/?d=raw_captures/side_view_2/20260119_171945_0000.jpg","[{""x"":0,""y"":0.316619873046875,""width"":49.73732829093933,""height"":86.90211176872253,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":34.408447645620974,""y"":25.92118247557376,""width"":7.947959750890724,""height"":35.75018644332897,""rotation"":353.9668564296005,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",13.479,"2026-01-20T04:53:54.943783Z"
2411,"1","2026-01-20T04:54:05.801116Z",3056,"/data/local-files/?d=raw_captures/side_view_2/20260119_171946_0000.jpg","[{""x"":0,""y"":0.470241904258728,""width"":42.357492446899414,""height"":88.60409259796143,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":26.563697754620286,""y"":30.832698214953965,""width"":7.847035469930404,""height"":35.42794493748189,""rotation"":349.11464693760746,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",8.034,"2026-01-20T04:54:05.801129Z"
2420,"1","2026-01-20T04:54:31.598677Z",3065,"/data/local-files/?d=raw_captures/side_view_2/20260119_171950_0000.jpg","[{""x"":3.1086244689504387e-15,""y"":0.9870888548050932,""width"":36.62886321544647,""height"":87.66800165176392,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":17.221587943300865,""y"":34.54457221707006,""width"":8.810666600182312,""height"":35.14260675934082,""rotation"":346.07451684150436,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",14.269,"2026-01-20T04:54:31.598687Z"
2423,"1","2026-01-20T04:54:38.465956Z",3068,"/data/local-files/?d=raw_captures/side_view_1/20260119_172045_0000.jpg","[{""x"":29.14298325777054,""y"":20.942339301109314,""width"":45.96686065196991,""height"":78.37404608726501,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080},{""x"":3.022974729537964,""y"":0.2353072166442871,""width"":21.7268705368042,""height"":38.14932107925415,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080}]",2.669,"2026-01-20T04:54:38.465970Z"
2466,"1","2026-01-20T04:55:25.202183Z",3111,"/data/local-files/?d=raw_captures/top_view/20260119_172045_0015.jpg","[{""x"":40.317802131175995,""y"":0.7061704993247986,""width"":16.27420485019684,""height"":40.36017656326294,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":28.533615171909332,""y"":44.085103273391724,""width"":43.223950266838074,""height"":52.65873670578003,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080},{""x"":47.53605273628563,""y"":12.85021839314115,""width"":8.324320855077454,""height"":3.074670571010262,""rotation"":0.9963478965006516,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",11.86,"2026-01-20T04:55:25.202193Z"
2472,"1","2026-01-20T04:55:33.861762Z",3117,"/data/local-files/?d=raw_captures/top_view/20260119_172045_0017.jpg","[{""x"":40.01509174704552,""y"":1.6903012990951538,""width"":17.475195229053497,""height"":42.58214235305786,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":29.06925231218338,""y"":52.52989083528519,""width"":44.07925307750702,""height"":47.139331698417664,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080},{""x"":47.09708243608475,""y"":15.002772584557533,""width"":8.710476756095886,""height"":3.1255297362804413,""rotation"":0,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",1.803,"2026-01-20T04:55:33.861777Z"
2492,"1","2026-01-20T04:56:00.697559Z",3137,"/data/local-files/?d=raw_captures/side_view_1/20260119_172045_0023.jpg","[{""x"":18.435096740722656,""y"":10.142096877098083,""width"":76.08097791671753,""height"":89.58720564842224,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":50.866341966967646,""y"":43.67707698490022,""width"":23.839614850163645,""height"":11.876454744587726,""rotation"":21.45448127071586,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",12.867,"2026-01-20T04:56:00.697569Z"
2493,"1","2026-01-20T04:56:14.205967Z",3138,"/data/local-files/?d=raw_captures/top_view/20260119_172045_0024.jpg","[{""x"":36.202163994312286,""y"":9.178286790847778,""width"":26.640823483467102,""height"":63.772380352020264,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":41.476454663787194,""y"":23.9005454815924,""width"":9.111764576520592,""height"":2.7387661859393106,""rotation"":0,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080},{""x"":47.93191800878476,""y"":28.84333821376279,""width"":12.435944363103985,""height"":3.9531478770131523,""rotation"":0,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",13.657,"2026-01-20T04:56:14.205978Z"
2495,"1","2026-01-20T04:56:29.065229Z",3140,"/data/local-files/?d=raw_captures/side_view_1/20260119_172045_0024.jpg","[{""x"":20.91328203678131,""y"":11.337947845458984,""width"":78.99377942085266,""height"":88.50514888763428,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":62.42683844044337,""y"":53.53602601913615,""width"":28.545985085790658,""height"":13.052265557718066,""rotation"":22.17648149765239,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",13.955,"2026-01-20T04:56:29.065240Z"
2501,"1","2026-01-20T04:56:44.581461Z",3146,"/data/local-files/?d=raw_captures/top_view/20260119_172045_0026.jpg","[{""x"":33.806076645851135,""y"":11.670473217964172,""width"":32.33422040939331,""height"":79.4787347316742,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":40.7490499317646,""y"":31.059029512107372,""width"":11.066178977489471,""height"":3.7413958460092545,""rotation"":0,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080},{""x"":48.17898975109809,""y"":37.62811127379212,""width"":14.49487554904834,""height"":4.831625183016063,""rotation"":0,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",8.642,"2026-01-20T04:56:44.581472Z"
2512,"1","2026-01-20T04:57:04.025116Z",3157,"/data/local-files/?d=raw_captures/top_view/20260119_172045_0029.jpg","[{""x"":30.65708577632904,""y"":13.805079460144043,""width"":40.06884694099426,""height"":85.7221007347107,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":37.58179619908333,""y"":41.256375052034855,""width"":14.91868942975998,""height"":4.909710213541985,""rotation"":0,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080},{""x"":48.09663250366034,""y"":49.78038067349924,""width"":17.953879941434835,""height"":6.588579795021963,""rotation"":0,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",10.036,"2026-01-20T04:57:04.025128Z"
2521,"1","2026-01-20T04:57:21.800309Z",3166,"/data/local-files/?d=raw_captures/top_view/20260119_172045_0032.jpg","[{""x"":25.998827815055847,""y"":16.40530228614807,""width"":49.85726475715637,""height"":83.18808078765869,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":36.354782432317734,""y"":55.85388597100973,""width"":17.383308708667755,""height"":5.475090816617012,""rotation"":0,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080},{""x"":48.01427525622254,""y"":66.76427525622253,""width"":22.31881405563692,""height"":6.295754026354312,""rotation"":0,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",6.781,"2026-01-20T04:57:21.800330Z"
2536,"1","2026-01-20T04:57:41.029188Z",3181,"/data/local-files/?d=raw_captures/top_view/20260119_172045_0037.jpg","[{""x"":18.446049094200134,""y"":19.355285167694092,""width"":66.28963351249695,""height"":80.64471483230591,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":32.778184480234266,""y"":84.77306002928248,""width"":21.989385065885813,""height"":8.1991215226941,""rotation"":0,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",7.045,"2026-01-20T04:57:41.029199Z"
2571,"1","2026-01-20T04:58:34.986110Z",3216,"/data/local-files/?d=raw_captures/side_view_2/20260119_172045_0048.jpg","[{""x"":0,""y"":0.9958535432815552,""width"":72.0086932182312,""height"":87.61852979660034,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":50.52649836700805,""y"":24.387524139026997,""width"":15.848398290060798,""height"":6.408725139636403,""rotation"":351.24838665832493,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",18.913,"2026-01-20T04:58:34.986122Z"
2573,"1","2026-01-20T04:58:40.444146Z",3218,"/data/local-files/?d=raw_captures/top_back_view/20260119_172045_0049.jpg","[{""x"":24.466800689697266,""y"":76.11431404948235,""width"":62.72327899932861,""height"":23.761726915836334,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":24.55631196498871,""y"":76.70392990112305,""width"":62.71904110908508,""height"":23.175048828125,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080}]",2.379,"2026-01-20T04:58:40.444157Z"
2574,"1","2026-01-20T04:58:53.169472Z",3219,"/data/local-files/?d=raw_captures/side_view_2/20260119_172045_0049.jpg","[{""x"":0.1731574535369873,""y"":0.4244297742843628,""width"":56.198519468307495,""height"":89.23594355583191,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":27.30680642466514,""y"":32.59319533271029,""width"":21.324420172382055,""height"":8.173392368713673,""rotation"":348.2176748655379,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",12.818,"2026-01-20T04:58:53.169483Z"
2599,"1","2026-01-20T04:59:27.397046Z",3244,"/data/local-files/?d=raw_captures/top_view/20260119_172144_0006.jpg","[{""x"":32.05757141113281,""y"":26.601341366767883,""width"":32.47688412666321,""height"":73.39865565299988,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080},{""x"":39.62558098137379,""y"":0.8717969059944153,""width"":12.388791888952255,""height"":25.81106126308441,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080}]",2.701,"2026-01-20T04:59:27.397057Z"
2623,"1","2026-01-20T05:00:23.819244Z",3268,"/data/local-files/?d=raw_captures/top_view/20260119_172144_0012.jpg","[{""x"":26.641958951950073,""y"":43.259310722351074,""width"":46.17328643798828,""height"":56.501126289367676,""rotation"":0,""rectanglelabels"":[""Truck""],""original_width"":1920,""original_height"":1080},{""x"":38.41079920530318,""y"":2.9399012445879884,""width"":14.748916029930115,""height"":32.10838739903393,""rotation"":0,""rectanglelabels"":[""Container""],""original_width"":1920,""original_height"":1080},{""x"":51.94308111453506,""y"":10.210317080387245,""width"":1.1510851729523903,""height"":19.18008784773062,""rotation"":1.487867528824495,""rectanglelabels"":[""code_area""],""original_width"":1920,""original_height"":1080}]",16.917,"2026-01-20T05:00:23.819257Z"
